k_gene_id,module,k_species_id,k_species_name,aaseq
hpy:HP1539,md:hpy_M00151,hpy,Helicobacter pylori 26695,
hpy:HP1540,md:hpy_M00151,hpy,Helicobacter pylori 26695,
hpy:HP0144,md:hpy_M00156,hpy,Helicobacter pylori 26695,
hpy:HP0145,md:hpy_M00156,hpy,Helicobacter pylori 26695,
hpy:HP0146,md:hpy_M00156,hpy,Helicobacter pylori 26695,
hpy:HP0147,md:hpy_M00156,hpy,Helicobacter pylori 26695,
hpy:HP0828,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1131,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1132,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1133,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1134,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1135,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1136,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1137,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP1212,md:hpy_M00157,hpy,Helicobacter pylori 26695,
hpy:HP0076,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0083,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0084,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0125,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0126,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0200,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0296,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0297,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0399,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0491,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0514,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0551,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0562,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1040,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1147,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1151,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1196,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1197,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1199,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1200,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1201,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1202,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1204,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1244,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1246,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1292,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1294,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1295,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1296,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1297,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1301,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1302,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1303,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1304,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1305,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1306,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1307,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1308,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1309,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1310,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1311,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1312,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1313,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1314,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1315,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1316,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1317,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1318,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1319,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1320,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1447,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1496,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP1554,md:hpy_M00178,hpy,Helicobacter pylori 26695,
hpy:HP0776,md:hpy_M00183,hpy,Helicobacter pylori 26695,
hpy:HP1198,md:hpy_M00183,hpy,Helicobacter pylori 26695,
hpy:HP1293,md:hpy_M00183,hpy,Helicobacter pylori 26695,
hpy:HP0500,md:hpy_M00260,hpy,Helicobacter pylori 26695,
hpy:HP0717,md:hpy_M00260,hpy,Helicobacter pylori 26695,
hpy:HP1231,md:hpy_M00260,hpy,Helicobacter pylori 26695,
hpy:HP1247,md:hpy_M00260,hpy,Helicobacter pylori 26695,
hpy:HP1387,md:hpy_M00260,hpy,Helicobacter pylori 26695,
hpy:HP1460,md:hpy_M00260,hpy,Helicobacter pylori 26695,
hpy:HP1108,md:hpy_M00307,hpy,Helicobacter pylori 26695,
hpy:HP1109,md:hpy_M00307,hpy,Helicobacter pylori 26695,
hpy:HP1110,md:hpy_M00307,hpy,Helicobacter pylori 26695,
hpy:HP1111,md:hpy_M00307,hpy,Helicobacter pylori 26695,
hpy:HP0520,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0522,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0523,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0524,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0525,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0526,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0527,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0528,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0529,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0530,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0531,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0532,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0534,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0535,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0536,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0537,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0538,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0539,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0540,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0541,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0542,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0543,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0544,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0545,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0546,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0547,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP1421,md:hpy_M00564,hpy,Helicobacter pylori 26695,
hpy:HP0196,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP0270,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP0280,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP0328,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP0394,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP0867,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP0957,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP1052,md:hpy_M00866,hpy,Helicobacter pylori 26695,
hpy:HP1375,md:hpy_M00866,hpy,Helicobacter pylori 26695,
cje:Cj0392c,md:cje_M00002,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0434,md:cje_M00002,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1401c,md:cje_M00002,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1402c,md:cje_M00002,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1403c,md:cje_M00002,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1672c,md:cje_M00002,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0434,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0597,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0840c,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0932c,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1401c,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1402c,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1403c,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1672c,md:cje_M00003,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0918c,md:cje_M00005,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0281c,md:cje_M00007,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0451,md:cje_M00007,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0925,md:cje_M00007,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1645,md:cje_M00007,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0393c,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0408,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0409,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0410,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0437,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0438,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0439,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0531,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0532,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0533,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0534,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0535,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0536,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0537,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0538,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0835c,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1364c,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1682c,md:cje_M00009,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0531,md:cje_M00010,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0835c,md:cje_M00010,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1682c,md:cje_M00010,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0393c,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0408,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0409,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0410,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0437,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0438,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0439,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0532,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0533,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0534,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0535,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0536,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0537,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0538,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1364c,md:cje_M00011,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0097,md:cje_M00015,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0558c,md:cje_M00015,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1076,md:cje_M00015,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0197c,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0227,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0314,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0481,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0582,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0806,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1023c,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1048c,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1473c,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1531,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1605c,md:cje_M00016,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0134,md:cje_M00018,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0149c,md:cje_M00018,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0582,md:cje_M00018,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0812,md:cje_M00018,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1023c,md:cje_M00018,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0013,md:cje_M00019,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0269c,md:cje_M00019,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0574,md:cje_M00019,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0575,md:cje_M00019,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0632,md:cje_M00019,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0282c,md:cje_M00020,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0326,md:cje_M00020,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0891c,md:cje_M00020,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0763c,md:cje_M00021,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0912c,md:cje_M00021,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0066c,md:cje_M00022,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0387,md:cje_M00022,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0405,md:cje_M00022,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0716,md:cje_M00022,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0895c,md:cje_M00022,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1008c,md:cje_M00022,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1634c,md:cje_M00022,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0345,md:cje_M00023,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0346,md:cje_M00023,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0347,md:cje_M00023,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0348,md:cje_M00023,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0349,md:cje_M00023,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0498,md:cje_M00023,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0317,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1314c,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1315c,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1437c,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1597,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1598,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1599,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1600,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1601,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1603,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1604,md:cje_M00026,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0023,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0187c,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0196c,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0512,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0513,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0514,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0702,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0953c,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0955c,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1250,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1394,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1529c,md:cje_M00048,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0023,md:cje_M00049,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0332c,md:cje_M00049,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0392c,md:cje_M00049,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0639c,md:cje_M00049,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1394,md:cje_M00049,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1498c,md:cje_M00049,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0332c,md:cje_M00050,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0392c,md:cje_M00050,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1058c,md:cje_M00050,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1177c,md:cje_M00050,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1248,md:cje_M00050,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0384c,md:cje_M00063,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0647,md:cje_M00063,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0813,md:cje_M00063,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1443c,md:cje_M00063,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1149c,md:cje_M00064,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1150c,md:cje_M00064,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1151c,md:cje_M00064,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1152c,md:cje_M00064,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1424c,md:cje_M00064,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0116,md:cje_M00082,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0127c,md:cje_M00082,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0328c,md:cje_M00082,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0443,md:cje_M00082,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1290c,md:cje_M00082,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1291c,md:cje_M00082,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1303,md:cje_M00082,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0273,md:cje_M00083,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0435,md:cje_M00083,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0442,md:cje_M00083,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1400c,md:cje_M00083,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0847,md:cje_M00093,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1114c,md:cje_M00093,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1115c,md:cje_M00093,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1347c,md:cje_M00093,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0394c,md:cje_M00120,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0767c,md:cje_M00120,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0822,md:cje_M00120,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1530,md:cje_M00120,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0306c,md:cje_M00123,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0307,md:cje_M00123,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj0308c,md:cje_M00123,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1685c,md:cje_M00123,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1566c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1567c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1568c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1569c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1570c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1571c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1572c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1573c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1574c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
cje:Cj1575c,md:cje_M00144,cje,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC70,
